"","pap_research","pub_research","effect_rate","share","use_opp","benefits","reusecost","cost","time","Publ","impact"
"1879",1.79544645492904,0.556964535062965,1.75137431053096,0,1,0.117,0.002,0,0.359,2.786,2.786
"1880",2.03275009914682,0.491944386287186,2.15156931874145,1,1,0.09,0.001,0.041,0.415,2.41,2.41
"1881",4.33096916271804,0.230895202073528,4.2598585924465,0,1,0.045,0.001,0,0.197,5.076,5.076
"1882",0.762782801048141,1.31098918148902,0.742957784399568,0,0,0,0,0,1.311,0.763,0.763
"1883",0.478423083195627,2.09020014945872,0.444750630424103,1,0,0,0,0.041,2.338,0.428,0.428
"1884",2.21596424260125,0.451270819616715,2.29872993719895,0,1,0.101,0.001,0,0.314,3.185,3.185
"1885",7.7589426352902,0.128883540838629,7.87686411895923,1,3,0.077,0.001,0.041,0.115,8.696,8.696
"1886",0.438809118275234,2.27889521514631,0.453363509780378,0,0,0,0,0,2.279,0.439,0.439
"1887",1.46724537198272,0.681549261694843,1.44270003578644,1,0,0,0,0.041,0.765,1.307,1.307
"1888",0.670482185345098,1.49146393723392,0.635802817203057,0,0,0,0,0,1.491,0.671,0.671
"1889",1.03570796145054,0.965523137042873,0.953241761359195,0,1,0.206,0.003,0,0.407,2.457,2.457
"1890",13.43685913948,0.0744221539884879,13.4080062421622,1,3,0.05,0.001,0.041,0.073,13.699,13.699
"1891",0.163837999499989,6.1035901503428,0.178255646684098,0,0,0,0,0,6.104,0.164,0.164
"1892",18.444182591331,0.0542176371898429,17.6168566601721,1,10,0.091,0.001,0.041,0.045,22.222,22.222
"1893",4.28383163234978,0.233435878396434,4.67042233715192,0,2,0.091,0.001,0,0.171,5.848,5.848
"1894",0.75235134449172,1.32916622974282,0.756294007218895,1,0,0,0,0.041,1.491,0.671,0.671
"1895",6.20400249130391,0.161186266672473,6.30682434591737,0,1,0.03,0,0,0.145,6.897,6.897
"1896",2.93492133778202,0.340724634465236,3.1376730476417,1,0,0,0,0.041,0.382,2.618,2.618
"1897",2.18087133580061,0.458532323106028,2.0752338852824,0,1,0.102,0.001,0,0.329,3.04,3.04
"1898",4.97840101353719,0.200867707780232,4.60075117839558,1,2,0.075,0.001,0.041,0.181,5.525,5.525
"1899",0.553216074593523,1.80761197283494,0.548942268398234,1,0,0,0,0.041,2.051,0.488,0.488
"1900",2.17032499583694,0.460760486064609,2.22400801256996,1,1,0.082,0.001,0.041,0.402,2.488,2.488
"1901",0.53953149310116,1.85345992363138,0.532191159382035,1,0,0,0,0.041,2.103,0.476,0.476
"1902",1.98117708349247,0.504750437672727,2.16383750719729,1,1,0.091,0.001,0.041,0.433,2.309,2.309
"1903",9.00979057983336,0.110990371101222,8.91163171341674,1,4,0.079,0.001,0.041,0.097,10.309,10.309
"1904",3.33707341068591,0.299663770295798,3.58386740312653,1,2,0.12,0.002,0.041,0.228,4.386,4.386
"1905",6.16381826142623,0.162237100055025,5.8353477103361,1,5,0.173,0.002,0.041,0.098,10.204,10.204
"1906",12.6349578090535,0.0791454957834094,13.7977632659178,0,3,0.052,0.001,0,0.067,14.925,14.925
"1907",1.4251216254523,0.70169449550148,1.33077794459752,1,1,0.135,0.002,0.041,0.51,1.961,1.961
"1908",3.07399136362735,0.325309957546526,3.14080620865027,1,1,0.063,0.001,0.041,0.305,3.279,3.279
"1909",1.39444772732172,0.717129785797475,1.46076606950593,1,1,0.141,0.002,0.041,0.496,2.016,2.016
"1910",1.65859448072058,0.602920130040196,1.53273498892427,1,1,0.099,0.002,0.041,0.489,2.045,2.045
"1911",3.6792648086754,0.271793429394395,3.66072323033175,0,2,0.124,0.001,0,0.178,5.618,5.618
"1912",3.70913560158244,0.269604594551185,3.92366577269127,1,1,0.06,0.001,0.041,0.255,3.922,3.922
"1913",2.84753050836195,0.351181487630576,2.73506276598184,0,0,0,0,0,0.351,2.849,2.849
"1914",0.571715837320109,1.74912069024964,0.560855943798845,0,0,0,0,0,1.749,0.572,0.572
"1915",3.55764498595982,0.281084819858778,3.77367427924504,1,1,0.052,0.001,0.041,0.273,3.663,3.663
"1916",13.3866410049475,0.0747013384186831,12.707962719137,1,5,0.065,0.001,0.041,0.069,14.493,14.493
"1917",0.698442371347696,1.43175735182049,0.633845053243919,0,0,0,0,0,1.432,0.698,0.698
"1918",9.42913369709357,0.106054281562286,9.14125772094236,0,1,0.02,0,0,0.1,10,10
"1919",0.116385296122068,8.5921506695414,0.118461942830312,1,0,0,0,0.041,9.794,0.102,0.102
"1920",1.80266710401771,0.554733593224863,1.68626256730592,0,1,0.103,0.002,0,0.39,2.564,2.564
"1921",1.64290356956836,0.608678451080807,1.76753918832174,0,0,0,0,0,0.609,1.642,1.642
"1922",2.20595040304265,0.453319348712785,2.05316940619504,1,0,0,0,0.041,0.506,1.976,1.976
"1923",0.364991502322053,2.73978981329171,0.369966368175917,1,0,0,0,0.041,3.09,0.324,0.324
"1924",2.00819201866824,0.497960349759363,1.91915004975665,0,2,0.21,0.003,0,0.202,4.95,4.95
"1925",9.69420614049564,0.103154398153625,9.371135703781,0,1,0.022,0,0,0.097,10.309,10.309
"1926",6.58977246494209,0.151750307817159,6.54907250206568,0,2,0.064,0.001,0,0.124,8.065,8.065
"1927",0.160379305397344,6.23521842498614,0.146921005762671,1,0,0,0,0.041,7.054,0.142,0.142
"1928",3.83045290063734,0.261065734507168,4.13129161929473,0,0,0,0,0,0.261,3.831,3.831
"1929",5.29430446211886,0.18888222374725,5.42139126956241,1,3,0.118,0.002,0.041,0.145,6.897,6.897
"1930",1.46977351206278,0.680376936849634,1.4161787110728,1,0,0,0,0.041,0.754,1.326,1.326
"1931",13.4439897129671,0.0743826811348623,12.2899560643107,1,4,0.062,0.001,0.041,0.07,14.286,14.286
"1932",1.92451086692796,0.519612550484722,2.06032063863198,0,1,0.098,0.001,0,0.358,2.793,2.793
"1933",7.60555836699598,0.131482785582116,7.12351579834921,1,4,0.121,0.001,0.041,0.103,9.709,9.709
"1934",5.52511614315159,0.180991670417554,5.65738471408331,0,2,0.063,0.001,0,0.145,6.897,6.897
"1935",1.68859135737058,0.592209592708781,1.6241967538466,0,1,0.11,0.002,0,0.398,2.513,2.513
"1936",12.6517016563901,0.0790407509724137,12.4684807439416,1,1,0.017,0,0.041,0.085,11.765,11.765
"1937",3.98203712455528,0.251127744096982,3.83154809088738,1,2,0.088,0.001,0.041,0.213,4.695,4.695
"1938",5.85886223559322,0.17068160331965,5.73671543706447,1,1,0.032,0,0.041,0.175,5.714,5.714
"1939",7.15882082746041,0.139687809501268,7.29706231951536,0,1,0.029,0,0,0.128,7.812,7.812
"1940",2.05071738556805,0.487634233287099,2.21794739010375,1,0,0,0,0.041,0.545,1.835,1.835
"1941",6.22958817166826,0.16052425496567,5.84132704769985,0,1,0.033,0,0,0.144,6.944,6.944
"1942",0.456807399067963,2.18910639810197,0.470450610838456,0,0,0,0,0,2.189,0.457,0.457
"1943",2.34677770575188,0.426116200758611,2.3841550604143,0,0,0,0,0,0.426,2.347,2.347
"1944",12.2761857435413,0.0814585263607729,12.3237333781678,0,6,0.098,0.001,0,0.057,17.544,17.544
"1945",1.7109591100355,0.584467503714483,1.78713535615359,0,1,0.13,0.002,0,0.366,2.732,2.732
"1946",3.89641250987997,0.2566463374872,4.15185493935235,1,0,0,0,0.041,0.289,3.46,3.46
"1947",4.89836588564655,0.204149715097897,5.38418693709141,1,0,0,0,0.041,0.228,4.386,4.386
"1948",3.11093094040873,0.32144718708176,3.37181923382038,1,1,0.066,0.001,0.041,0.298,3.356,3.356
"1949",0.45279880471932,2.20848639523216,0.484115614011522,1,0,0,0,0.041,2.459,0.407,0.407
"1950",1.06794447411983,0.936378270812416,1.09106503596188,0,0,0,0,0,0.936,1.068,1.068
"1951",0.0554352267295988,18.0390711645825,0.0568026544488682,1,0,0,0,0.041,20.234,0.049,0.049
"1952",1.55075762749725,0.644846094752982,1.56472940839285,0,0,0,0,0,0.645,1.55,1.55
"1953",5.72676188095862,0.174618749790345,5.84890359613602,0,1,0.039,0,0,0.155,6.452,6.452
"1954",10.9648443543702,0.0912005649766868,11.2379767545368,1,3,0.055,0.001,0.041,0.088,11.364,11.364
"1955",0.892388758666683,1.12058784950866,0.886261112899067,1,0,0,0,0.041,1.257,0.796,0.796
"1956",0.672447508661698,1.48710492212276,0.660503959654697,0,0,0,0,0,1.487,0.672,0.672
"1957",1.78951440880308,0.558810812073233,1.94692955626067,0,0,0,0,0,0.559,1.789,1.789
"1958",12.6374360482333,0.079129975113884,11.9840566300175,0,3,0.038,0.001,0,0.069,14.493,14.493
"1959",0.175696271843753,5.69164040594614,0.185692034375703,0,0,0,0,0,5.692,0.176,0.176
"1960",0.74672189180909,1.33918666503441,0.692340670741654,1,0,0,0,0.041,1.528,0.654,0.654
"1961",0.982128550858151,1.01819664964045,0.91620032282843,0,0,0,0,0,1.018,0.982,0.982
"1962",2.65292719344832,0.376942119809999,2.52049573449787,0,0,0,0,0,0.377,2.653,2.653
"1963",4.14487869265409,0.241261584270798,4.12877464703737,0,2,0.099,0.001,0,0.172,5.814,5.814
"1964",7.52521334598009,0.132886597897479,7.25049643284257,1,4,0.103,0.001,0.041,0.108,9.259,9.259
"1965",3.02592711427076,0.330477226395784,3.15690709734136,0,0,0,0,0,0.33,3.03,3.03
"1966",0.971752427391689,1.02906869261354,1.05315870974744,0,0,0,0,0,1.029,0.972,0.972
"1967",5.80219116297207,0.172348682060273,5.47387666961768,0,2,0.062,0.001,0,0.14,7.143,7.143
"1968",2.38077539698688,0.420031222292369,2.55246489359393,0,1,0.071,0.001,0,0.307,3.257,3.257
"1969",3.27399570900001,0.30543717490254,3.36675613150794,1,2,0.122,0.002,0.041,0.234,4.274,4.274
"1970",0.476982464854581,2.09651312927169,0.510375500137523,0,0,0,0,0,2.097,0.477,0.477
"1971",1.29913280421338,0.769744245358729,1.21434197859168,1,0,0,0,0.041,0.867,1.153,1.153
"1972",4.54209271741513,0.22016283290868,4.56324547342891,0,1,0.033,0.001,0,0.195,5.128,5.128
"1973",1.06884004613356,0.935593687397305,1.1371449880228,1,0,0,0,0.041,1.058,0.945,0.945
"1974",5.09653062768548,0.196211908267122,5.46231927247867,1,1,0.044,0.001,0.041,0.195,5.128,5.128
"1975",2.45132400098157,0.407942809518275,2.63879131126559,1,1,0.087,0.001,0.041,0.355,2.817,2.817
"1976",3.74768995971353,0.266831037452319,3.56805856933213,0,2,0.121,0.001,0,0.18,5.556,5.556
"1977",1.13992613533433,0.87724982260075,1.24447091991164,1,1,0.187,0.002,0.041,0.499,2.004,2.004
"1978",4.93056531446498,0.202816499979478,5.29568763176679,0,2,0.088,0.001,0,0.152,6.579,6.579
"1979",0.829718816140977,1.20522757896585,0.824344241622468,1,0,0,0,0.041,1.366,0.732,0.732
"1980",1.06611507510437,0.937985048098209,1.07094746963428,1,1,0.19,0.003,0.041,0.532,1.88,1.88
"1981",4.55618328151344,0.21948195193496,4.66916166410457,1,2,0.087,0.001,0.041,0.19,5.263,5.263
"1982",0.827654090064545,1.20823422732317,0.861516280632447,0,0,0,0,0,1.208,0.828,0.828
"1983",1.91520194222841,0.522138150526551,1.96936739412873,1,0,0,0,0.041,0.589,1.698,1.698
"1984",2.53917263864407,0.393829070454227,2.70457498431911,1,1,0.087,0.001,0.041,0.342,2.924,2.924
"1985",2.00284403401123,0.499290001127664,1.88015135572702,1,1,0.096,0.001,0.041,0.418,2.392,2.392
"1986",0.514109941951048,1.94510924298604,0.508882980700729,0,0,0,0,0,1.945,0.514,0.514
"1987",6.69129907566813,0.149447811059043,6.6751035648201,1,0,0,0,0.041,0.169,5.917,5.917
"1988",1.2040339593489,0.830541358269304,1.21781429977475,1,0,0,0,0.041,0.931,1.074,1.074
"1989",0.29239841622756,3.4199911644588,0.277187568653899,0,0,0,0,0,3.42,0.292,0.292
"1990",10.3227780745453,0.0968731472069399,10.6295042885244,1,3,0.054,0.001,0.041,0.093,10.753,10.753
"1991",1.3606048624194,0.734967239659737,1.49013150392846,1,0,0,0,0.041,0.821,1.218,1.218
"1992",0.887763216435712,1.12642648567363,0.802763710687312,1,0,0,0,0.041,1.273,0.786,0.786
"1993",0.165112629323775,6.05647190100197,0.165667375869043,0,0,0,0,0,6.056,0.165,0.165
"1994",7.79049603731889,0.128361531179746,7.25856310928839,0,4,0.097,0.001,0,0.09,11.111,11.111
"1995",2.70429615052643,0.369781985528965,2.55452379869744,0,0,0,0,0,0.37,2.703,2.703
"1996",1.19014047325627,0.840236948890547,1.26800214133688,0,1,0.191,0.002,0,0.384,2.604,2.604
"1997",1.4781104611474,0.676539424004712,1.53933844996751,0,0,0,0,0,0.677,1.477,1.477
"1998",8.48253165229299,0.117889333160305,8.1509255151674,1,5,0.118,0.002,0.041,0.092,10.87,10.87
"1999",7.49556049497118,0.133412304612965,7.02996116566328,0,3,0.075,0.001,0,0.101,9.901,9.901
"2000",4.19336079216772,0.238472206319042,3.92104630995805,1,2,0.082,0.001,0.041,0.208,4.808,4.808
"2001",10.7844218719966,0.0927263428553967,11.6550070054456,1,3,0.054,0.001,0.041,0.089,11.236,11.236
"2002",1.36210810127503,0.734156120989171,1.33295237322398,1,0,0,0,0.041,0.845,1.183,1.183
"2003",0.702781458327738,1.42291744915908,0.712089460156227,1,0,0,0,0.041,1.602,0.624,0.624
"2004",7.7826891853408,0.128490291232954,8.28148286739605,0,1,0.025,0,0,0.119,8.403,8.403
"2005",0.866730219724466,1.15376154799114,0.79570387508959,1,0,0,0,0.041,1.317,0.759,0.759
"2006",3.91152609520111,0.255654692225334,3.97080241771907,1,2,0.108,0.001,0.041,0.205,4.878,4.878
"2007",0.143599201140236,6.96382704123417,0.148071533416144,1,0,0,0,0.041,7.878,0.127,0.127
"2008",1.45826034102407,0.685748608713959,1.59149315959638,0,1,0.137,0.002,0,0.389,2.571,2.571
"2009",8.52545399580763,0.117295806239966,9.02737082846187,0,5,0.145,0.002,0,0.074,13.514,13.514
"2010",0.380854291671281,2.62567607053017,0.364785433085189,1,0,0,0,0.041,2.912,0.343,0.343
"2011",0.66499117701123,1.50377935011777,0.717881610458558,0,0,0,0,0,1.504,0.665,0.665
"2012",13.7283064026146,0.0728421970396545,12.9225699982294,1,3,0.045,0.001,0.041,0.072,13.889,13.889
"2013",7.83399352136835,0.127648816312185,7.14938981690212,1,1,0.024,0,0.041,0.135,7.407,7.407
"2014",3.12795077944516,0.319698125229893,2.83702110360012,1,1,0.073,0.001,0.041,0.292,3.425,3.425
"2015",1.0995476323475,0.909464920464635,1.05278552804572,0,0,0,0,0,0.909,1.1,1.1
"2016",2.20778692986425,0.45294225927023,2.09386181040511,0,0,0,0,0,0.453,2.208,2.208
"2017",0.253721674724453,3.94132665680226,0.254743567114105,1,0,0,0,0.041,4.473,0.224,0.224
"2018",0.583662495272984,1.71331892677513,0.584467648962846,1,0,0,0,0.041,1.923,0.52,0.52
"2019",14.8540777271706,0.0673215812093694,14.8435728046781,0,5,0.06,0.001,0,0.054,18.519,18.519
"2020",3.73150605195395,0.267988309834407,3.49328825865981,0,1,0.055,0.001,0,0.225,4.444,4.444
"2021",3.79302985797648,0.263641478565498,3.58657870426769,0,1,0.053,0.001,0,0.222,4.505,4.505
"2022",5.43088395507764,0.184132087570209,5.74099319466916,1,2,0.06,0.001,0.041,0.173,5.78,5.78
"2023",0.622510382229063,1.60639891084103,0.6745798786734,1,0,0,0,0.041,1.807,0.553,0.553
"2024",6.08521729364684,0.164332669113399,5.77626923503086,0,3,0.108,0.001,0,0.115,8.696,8.696
"2025",1.56503468169544,0.638963475823216,1.53047207236299,0,1,0.128,0.002,0,0.42,2.381,2.381
"2026",0.101249107824088,9.87663023892931,0.0933828952735622,0,0,0,0,0,9.877,0.101,0.101
"2027",3.44764367181035,0.290053176949955,3.15501383369448,1,2,0.095,0.002,0.041,0.234,4.274,4.274
"2028",3.18719342835395,0.313755667009033,3.29678698681279,0,0,0,0,0,0.314,3.185,3.185
"2029",3.92003709945245,0.255099626516208,3.65892169027325,1,0,0,0,0.041,0.285,3.509,3.509
"2030",4.43528731988433,0.225464536540122,4.86690087207574,0,1,0.041,0.001,0,0.196,5.102,5.102
"2031",28.3396384326818,0.0352862652914718,27.137638155688,1,9,0.06,0.001,0.041,0.033,30.303,30.303
"2032",1.41533207138805,0.706547968646875,1.29740665609089,0,0,0,0,0,0.707,1.414,1.414
"2033",0.391519780065547,2.55414937102944,0.355959511579234,0,0,0,0,0,2.554,0.392,0.392
"2034",8.97097604596356,0.11147059081157,8.94802765247799,0,5,0.098,0.002,0,0.078,12.821,12.821
"2035",0.799447740995471,1.25086350078968,0.78675769740856,0,0,0,0,0,1.251,0.799,0.799
"2036",4.74227479187228,0.210869265044254,5.18181406458413,1,3,0.128,0.002,0.041,0.158,6.329,6.329
"2037",2.89881439848124,0.344968619075413,2.85176645722167,1,1,0.06,0.001,0.041,0.325,3.077,3.077
"2038",4.24096144582866,0.23579558851769,4.28476648590102,0,0,0,0,0,0.236,4.237,4.237
"2039",17.9006921211018,0.0558637617604278,17.3509686515402,0,6,0.057,0.001,0,0.045,22.222,22.222
"2040",0.15151833950044,6.59986113428268,0.137359479507537,1,0,0,0,0.041,7.43,0.135,0.135
"2041",4.21504259541288,0.237245526554885,3.95764712018877,1,1,0.054,0.001,0.041,0.23,4.348,4.348
"2042",0.896346829800207,1.11563957918264,0.844715209854697,0,0,0,0,0,1.116,0.896,0.896
"2043",0.484358889899403,2.06458479621937,0.477476429828694,0,0,0,0,0,2.065,0.484,0.484
"2044",2.96681789642857,0.337061469530635,3.11223644618609,1,1,0.078,0.001,0.041,0.304,3.289,3.289
"2045",1.26010062205276,0.793587418734035,1.15810683840616,1,0,0,0,0.041,0.909,1.1,1.1
"2046",0.496467537083628,2.01423038830342,0.462017357758493,1,0,0,0,0.041,2.227,0.449,0.449
"2047",2.25887443139956,0.442698357243531,2.14568083970485,0,1,0.087,0.001,0,0.325,3.077,3.077
"2048",2.61945901049793,0.381758216483758,2.5778500330823,0,0,0,0,0,0.382,2.618,2.618
"2049",0.864520919630224,1.15671000816004,0.901079072149347,0,0,0,0,0,1.157,0.864,0.864
"2050",2.78686504821053,0.358826129970703,2.61039427284653,1,0,0,0,0.041,0.398,2.513,2.513
"2051",1.62972023050965,0.613602249809021,1.65529564721671,1,0,0,0,0.041,0.692,1.445,1.445
"2052",2.0753686426064,0.481842107214325,2.08152353888635,0,1,0.09,0.001,0,0.327,3.058,3.058
"2053",1.89397509850601,0.527990046325747,1.81595669640834,1,1,0.082,0.001,0.041,0.458,2.183,2.183
"2054",1.21105881636678,0.825723727440453,1.20596067536748,0,0,0,0,0,0.826,1.211,1.211
"2055",8.68163360880865,0.115185694888733,8.37268275650071,1,0,0,0,0.041,0.131,7.634,7.634
"2056",0.397985288895225,2.51265568829421,0.375009581988136,0,0,0,0,0,2.513,0.398,0.398
"2057",4.50966026046177,0.221746194223865,4.15832782417546,0,1,0.047,0.001,0,0.192,5.208,5.208
"2058",3.10543195964437,0.322016393530812,3.26922477105426,0,2,0.132,0.002,0,0.191,5.236,5.236
"2059",1.13609908467929,0.880204916530048,1.11664684874887,1,0,0,0,0.041,0.994,1.006,1.006
"2060",1.22302377416356,0.817645593753002,1.2493694939217,1,1,0.17,0.002,0.041,0.526,1.901,1.901
"2061",3.0641685617015,0.326352803334262,2.83228038723269,0,1,0.069,0.001,0,0.266,3.759,3.759
"2062",4.81983345464554,0.207476048583414,5.21114784152554,0,1,0.043,0.001,0,0.181,5.525,5.525
"2063",0.598619810681757,1.67050936530336,0.627763191426416,1,0,0,0,0.041,1.877,0.533,0.533
"2064",1.69049506603023,0.591542690715027,1.6266994280483,1,1,0.1,0.002,0.041,0.479,2.088,2.088
"2065",1.94483749910848,0.514181776348104,1.789848006206,1,1,0.108,0.001,0.041,0.406,2.463,2.463
"2066",0.587329459186158,1.70262190046735,0.565809176770399,0,0,0,0,0,1.703,0.587,0.587
"2067",0.20643873652919,4.84405212322447,0.194943450196746,0,0,0,0,0,4.844,0.206,0.206
"2068",4.11171550006586,0.243207488451957,4.32906423673467,1,1,0.039,0.001,0.041,0.246,4.065,4.065
"2069",1.44090634016314,0.694007634033158,1.40891368918467,1,0,0,0,0.041,0.779,1.284,1.284
"2070",1.6413104249086,0.609269267302491,1.56948777184963,0,0,0,0,0,0.609,1.642,1.642
"2071",1.15341549921472,0.86699025692028,1.05757671031739,0,0,0,0,0,0.867,1.153,1.153
"2072",2.21113419467303,0.452256585063519,2.05511542660366,0,1,0.079,0.001,0,0.334,2.994,2.994
"2073",0.694862577460395,1.43913348111914,0.641350231644322,0,0,0,0,0,1.439,0.695,0.695
"2074",2.08476029577184,0.479671452889873,2.12449821046819,1,0,0,0,0.041,0.535,1.869,1.869
"2075",8.92070123739198,0.112098810776041,9.70234112226364,0,1,0.023,0,0,0.105,9.524,9.524
"2076",0.0513619024488888,19.4696837990983,0.0557958060926195,1,0,0,0,0.041,22.095,0.045,0.045
"2077",1.45352222244824,0.68798397751061,1.48911825031387,1,0,0,0,0.041,0.766,1.305,1.305
"2078",3.15672150812318,0.316784359160827,2.90871881874874,0,2,0.128,0.002,0,0.195,5.128,5.128
"2079",3.25522368864861,0.307198550897479,3.44269918395807,1,0,0,0,0.041,0.344,2.907,2.907
"2080",2.14917960161668,0.465293826187336,2.2984653860293,0,1,0.093,0.001,0,0.326,3.067,3.067
"2081",0.60549287877687,1.65154708676353,0.612057363270461,0,0,0,0,0,1.652,0.605,0.605
"2082",15.2941366703783,0.0653845340572116,16.7118542659868,1,5,0.07,0.001,0.041,0.06,16.667,16.667
"2083",2.65777048461002,0.376255213078239,2.55125281301851,1,1,0.076,0.001,0.041,0.335,2.985,2.985
"2084",0.948203841718842,1.05462555201977,0.965741600108019,0,0,0,0,0,1.055,0.948,0.948
"2085",0.246667642912045,4.05403800917891,0.24749522287712,1,0,0,0,0.041,4.517,0.221,0.221
"2086",8.63105140583478,0.115860739668863,8.50497043261012,1,0,0,0,0.041,0.132,7.576,7.576
"2087",4.0932731509031,0.244303266147623,4.16837942263196,1,3,0.167,0.002,0.041,0.157,6.369,6.369
"2088",2.90801178801662,0.343877560648418,3.13989508247346,0,1,0.07,0.001,0,0.273,3.663,3.663
"2089",0.300908879816234,3.32326517120633,0.314235886694772,0,0,0,0,0,3.323,0.301,0.301
"2090",0.111145488609382,8.99721628391481,0.103831236310184,0,0,0,0,0,8.997,0.111,0.111
"2091",3.50821474811074,0.285045264272526,3.77729947107754,0,2,0.116,0.002,0,0.185,5.405,5.405
"2092",1.98417019630305,0.503989023654937,2.11808590370642,1,1,0.087,0.001,0.041,0.429,2.331,2.331
"2093",3.63043503020574,0.275449083010674,3.74007290498811,0,0,0,0,0,0.275,3.636,3.636
"2094",2.49246981753091,0.401208469192465,2.65122330290538,0,2,0.171,0.002,0,0.206,4.854,4.854
"2095",0.281975550916028,3.54640676027191,0.27225292787622,1,0,0,0,0.041,4.047,0.247,0.247
"2096",1.34131833691599,0.74553517422213,1.34287447715691,1,0,0,0,0.041,0.833,1.2,1.2
"2097",4.10246218294696,0.243756055608942,4.11169096302168,0,3,0.148,0.002,0,0.136,7.353,7.353
"2098",0.425117338545104,2.35229173061334,0.447014365039524,1,0,0,0,0.041,2.625,0.381,0.381
"2099",0.595488165051359,1.67929449935206,0.60718420413419,0,0,0,0,0,1.679,0.596,0.596
"2100",5.23756990267857,0.190928239351724,5.02583257985332,0,1,0.037,0.001,0,0.17,5.882,5.882
"2101",3.35772951024505,0.297820297003917,3.4509747868487,1,0,0,0,0.041,0.334,2.994,2.994
"2102",0.300927702994236,3.32305729931138,0.301534495950831,1,0,0,0,0.041,3.706,0.27,0.27
"2103",0.886976278367316,1.12742586739831,0.853503642955756,0,0,0,0,0,1.127,0.887,0.887
"2104",4.28946152362125,0.233129495274218,4.11057482606151,0,0,0,0,0,0.233,4.292,4.292
"2105",1.04259947950601,0.959141088842482,0.989301292878392,0,0,0,0,0,0.959,1.043,1.043
"2106",1.73243924320079,0.577220819676444,1.81404119463385,0,0,0,0,0,0.577,1.733,1.733
"2107",9.77203135641182,0.102332868523172,10.1374048148535,1,2,0.045,0.001,0.041,0.102,9.804,9.804
"2108",3.72184883717185,0.268683668721989,3.56400276472287,1,0,0,0,0.041,0.3,3.333,3.333
"2109",4.14934953138162,0.241001629878847,4.06443582061894,0,2,0.087,0.001,0,0.177,5.65,5.65
"2110",4.05555030088195,0.246575661947167,4.40194038433552,1,3,0.166,0.002,0.041,0.159,6.289,6.289
"2111",3.12882877171211,0.319608413551118,2.99769544964089,0,0,0,0,0,0.32,3.125,3.125
"2112",5.64042911648675,0.177291475408678,5.61985731126696,0,4,0.128,0.002,0,0.106,9.434,9.434
"2113",8.36891093851989,0.119489860430616,9.03642876679815,1,1,0.024,0,0.041,0.126,7.937,7.937
"2114",2.07515088717598,0.481892669193262,2.18600698964132,1,0,0,0,0.041,0.544,1.838,1.838
"2115",7.49486498197794,0.133424685088336,6.9285626198194,1,4,0.101,0.001,0.041,0.108,9.259,9.259
"2116",0.996404513823566,1.00360846034573,0.908408846055254,1,0,0,0,0.041,1.123,0.89,0.89
"2117",8.115751455558,0.123217179022302,8.654962631254,1,7,0.144,0.002,0.041,0.079,12.658,12.658
"2118",7.17022399485546,0.139465656960994,7.03347281382658,1,1,0.026,0,0.041,0.146,6.849,6.849
"2119",0.275744962757176,3.62653950230312,0.288046160655796,1,0,0,0,0.041,4.12,0.243,0.243
"2120",2.2089972762224,0.452694084670895,1.99055789089688,1,1,0.078,0.001,0.041,0.397,2.519,2.519
"2121",1.67010661289435,0.598764170071134,1.74455760425512,0,1,0.12,0.002,0,0.389,2.571,2.571
"2122",1.22774169208404,0.814503577134812,1.21278806453929,0,0,0,0,0,0.815,1.227,1.227
"2123",5.31737519514945,0.188062712014794,5.1601789544553,1,3,0.097,0.002,0.041,0.156,6.41,6.41
"2124",1.69475591109202,0.59005547256398,1.72159662829333,0,0,0,0,0,0.59,1.695,1.695
"2125",8.98324947345607,0.111318293336373,9.75170692257016,0,2,0.046,0.001,0,0.096,10.417,10.417
"2126",2.58816458328584,0.386374192142927,2.40879524363251,0,2,0.135,0.002,0,0.217,4.608,4.608
"2127",5.01885116685605,0.199248785579435,5.2964426987218,1,1,0.037,0.001,0.041,0.202,4.95,4.95
"2128",1.47472529043955,0.678092392178306,1.56420680009264,0,0,0,0,0,0.678,1.475,1.475
"2129",1.80008863984853,0.555528198924774,1.90661028515079,1,1,0.116,0.002,0.041,0.433,2.309,2.309
"2130",1.88441893638868,0.530667560535349,1.8564690212871,0,0,0,0,0,0.531,1.883,1.883
"2131",4.44499893540522,0.224971932396838,4.61385794830519,1,2,0.102,0.001,0.041,0.186,5.376,5.376
"2132",0.415793490475943,2.40504005691705,0.389215018749572,0,0,0,0,0,2.405,0.416,0.416
"2133",7.90986328211171,0.126424435459146,8.48189380762547,0,4,0.116,0.001,0,0.085,11.765,11.765
"2134",7.16232321193408,0.139619501998146,6.6044628254219,1,1,0.032,0,0.041,0.143,6.993,6.993
"2135",4.73255169764606,0.211302498924078,4.33155791039246,1,2,0.102,0.001,0.041,0.177,5.65,5.65
"2136",0.388148619495111,2.57633274929784,0.355157480517586,0,0,0,0,0,2.576,0.388,0.388
"2137",3.54832092357323,0.281823437490254,3.66532173029139,1,0,0,0,0.041,0.318,3.145,3.145
"2138",2.56795939886023,0.389414256488573,2.75198758390696,1,1,0.079,0.001,0.041,0.346,2.89,2.89
"2139",2.48610651224746,0.402235380935467,2.70784772712418,0,0,0,0,0,0.402,2.488,2.488
"2140",0.210066833535561,4.76038974439397,0.214162984441127,1,0,0,0,0.041,5.308,0.188,0.188
"2141",9.56857701420795,0.104508747592787,10.0165663949682,1,0,0,0,0.041,0.117,8.547,8.547
